institute_name,university,semester,subject,course_id,batch,section,num_sections,students,scheduled_mcq_practices,mcq_attendance,mcq_attendance_pct,total_mcq_questions,mcq_attempts,mcq_expected_attempts,mcq_attempt_pct,mcq_correct,mcq_accuracy_pct,scheduled_coding_practices,coding_attendance,coding_attendance_pct,total_coding_problems,coding_attempts,coding_expected_attempts,coding_attempt_pct,coding_completions,coding_completion_pct
NRI,NRI Institute of Technology,Semester 2,Introduction to React JS,40ab5ebd3def4fafadca3d39d921df1c,NRI Batch-1,S-001,3,83,6,0,0,134,0,11122,0,0,0,2,0,0,22,79,1826,4.33,26,32.91
NRI,NRI Institute of Technology,Semester 2,Introduction to React JS,40ab5ebd3def4fafadca3d39d921df1c,NRI Batch-1,S-002,3,79,8,0,0,194,0,15326,0,0,0,2,0,0,22,85,1738,4.89,28,32.94
NRI,NRI Institute of Technology,Semester 2,Introduction to React JS,40ab5ebd3def4fafadca3d39d921df1c,NRI Batch-1,S-003,3,85,6,0,0,134,0,11390,0,0,0,2,0,0,22,67,1870,3.58,20,29.85
NRI,NRI Institute of Technology,Semester 2,JS Essentials,7e0446da981d4faab02df4dc605dba66,NRI Batch-1,S-001,3,83,8,65,78.31,280,10379,23240,44.66,9214,88.78,7,69,83.13,70,2676,5810,46.06,2430,90.81
NRI,NRI Institute of Technology,Semester 2,JS Essentials,7e0446da981d4faab02df4dc605dba66,NRI Batch-1,S-002,3,79,9,74,93.67,340,14481,26860,53.91,12861,88.81,7,77,97.47,70,2700,5530,48.82,2419,89.59
NRI,NRI Institute of Technology,Semester 2,JS Essentials,7e0446da981d4faab02df4dc605dba66,NRI Batch-1,S-003,3,85,8,84,98.82,280,13056,23800,54.86,11500,88.08,7,85,100,70,3045,5950,51.18,2738,89.92
NRI,NRI Institute of Technology,Semester 2,NIAT - DSA,e216af3ebcd04dee9c4f67e7502ecba3,NRI Batch-1,S-001,3,83,38,67,80.72,355,9916,29465,33.65,8536,86.08,36,69,83.13,89,3478,7387,47.08,3093,88.93
NRI,NRI Institute of Technology,Semester 2,NIAT - DSA,e216af3ebcd04dee9c4f67e7502ecba3,NRI Batch-1,S-002,3,79,33,75,94.94,310,10749,24490,43.89,9182,85.42,32,76,96.2,84,3838,6636,57.84,3365,87.68
NRI,NRI Institute of Technology,Semester 2,NIAT - DSA,e216af3ebcd04dee9c4f67e7502ecba3,NRI Batch-1,S-003,3,85,33,85,100,317,10273,26945,38.13,8936,86.99,32,85,100,80,3680,6800,54.12,3189,86.66
NRI,NRI Institute of Technology,Semester 2,NUMERICAL ABILITY AND REASONING SKILLS FOR ENGINEERS,a8cf878f094b4c8292a193b64620afd8,NRI Batch-1,S-001,3,83,7,69,83.13,140,8223,11620,70.77,7257,88.25,0,0,0,0,0,0,0,0,0
NRI,NRI Institute of Technology,Semester 2,NUMERICAL ABILITY AND REASONING SKILLS FOR ENGINEERS,a8cf878f094b4c8292a193b64620afd8,NRI Batch-1,S-002,3,79,6,76,96.2,120,8284,9480,87.38,7256,87.59,0,0,0,0,0,0,0,0,0
NRI,NRI Institute of Technology,Semester 2,NUMERICAL ABILITY AND REASONING SKILLS FOR ENGINEERS,a8cf878f094b4c8292a193b64620afd8,NRI Batch-1,S-003,3,85,8,84,98.82,160,8996,13600,66.15,7807,86.78,0,0,0,0,0,0,0,0,0
NRI,NRI Institute of Technology,Semester 2,Node JS,d82d6905669442c48c0cbd2c887c1b53,NRI Batch-1,S-001,3,83,3,45,54.22,80,2175,6640,32.76,1890,86.9,2,37,44.58,12,140,996,14.06,62,44.29
NRI,NRI Institute of Technology,Semester 2,Node JS,d82d6905669442c48c0cbd2c887c1b53,NRI Batch-1,S-002,3,79,4,51,64.56,100,3650,7900,46.2,3219,88.19,2,39,49.37,12,185,948,19.51,73,39.46
NRI,NRI Institute of Technology,Semester 2,Node JS,d82d6905669442c48c0cbd2c887c1b53,NRI Batch-1,S-003,3,85,3,58,68.24,80,2398,6800,35.26,2112,88.07,2,57,67.06,12,175,1020,17.16,73,41.71
NRI,NRI Institute of Technology,Semester 2,Numerical Ability,3525d39db70545a1ac2467291bf35bd6,NRI Batch-1,S-001,3,83,27,69,83.13,550,33784,45650,74.01,29498,87.31,0,0,0,0,0,0,0,0,0
NRI,NRI Institute of Technology,Semester 2,Numerical Ability,3525d39db70545a1ac2467291bf35bd6,NRI Batch-1,S-002,3,79,27,76,96.2,545,36986,43055,85.9,31868,86.16,0,0,0,0,0,0,0,0,0
NRI,NRI Institute of Technology,Semester 2,Numerical Ability,3525d39db70545a1ac2467291bf35bd6,NRI Batch-1,S-003,3,85,28,85,100,570,36786,48450,75.93,31401,85.36,0,0,0,0,0,0,0,0,0
NSRIT University,NSRIT,Semester 1,Build Your Own Dynamic Web Application,c0d9b35787a741e2985faffaef636499,NSRIT Batch-1,S-001,1,80,21,60,75,460,2795,36800,7.6,2492,89.16,29,64,80,133,1713,10640,16.1,1253,73.15
NSRIT University,NSRIT,Semester 1,Build Your Own Responsive Website,62e43c70ee744afe8d1c26ca9c22947a,NSRIT Batch-1,S-001,1,80,17,78,97.5,339,1161,27120,4.28,1028,88.54,16,78,97.5,34,1572,2720,57.79,916,58.27
NSRIT University,NSRIT,Semester 1,Build Your Own Static Website,6d41f35076d543379be03fe0b26b1b26,NSRIT Batch-1,S-001,1,80,19,80,100,355,1183,28400,4.17,1064,89.94,18,80,100,45,2682,3600,74.5,2063,76.92
NSRIT University,NSRIT,Semester 1,Communicative English Foundation- I,968bccdcf5e04348af889db506d49c9a,NSRIT Batch-1,S-001,1,80,14,80,100,201,166,16080,1.03,113,68.07,0,0,0,0,0,0,0,0,0
NSRIT University,NSRIT,Semester 1,English Course,5a1f5d5af5f441caa9bb6810e2dd592b,NSRIT Batch-1,S-001,1,80,18,80,100,278,215,22240,0.97,181,84.19,0,0,0,0,0,0,0,0,0
NSRIT University,NSRIT,Semester 1,Generative AI,b9811b34585b47e0a0be65f1081a74f2,NSRIT Batch-1,S-001,1,80,31,80,100,384,987,30720,3.21,839,85.01,5,48,60,14,124,1120,11.07,12,9.68
NSRIT University,NSRIT,Semester 1,Math For Computer Science,70850c6b459c4134a16c3e42d46eb794,NSRIT Batch-1,S-001,1,80,38,80,100,564,552,45120,1.22,520,94.2,0,0,0,0,0,0,0,0,0
NSRIT University,NSRIT,Semester 1,Modern Responsive Web Design,1d571a66be1e49cda17f5b3b22d6d751,NSRIT Batch-1,S-001,1,80,29,76,95,700,790,56000,1.41,643,81.39,27,77,96.25,48,1686,3840,43.91,1017,60.32
NSRIT University,NSRIT,Semester 1,Programming Foundations,c6008f8dcd914843bb3fb75d4beca046,NSRIT Batch-1,S-001,1,80,57,80,100,1034,3502,82720,4.23,2687,76.73,75,80,100,755,20384,60400,33.75,16614,81.51
NSRIT University,NSRIT,Semester 1,Quantitative Aptitude,97671af2f44f4eed978cd65d5c0c55c9,NSRIT Batch-1,S-001,1,80,49,80,100,940,3988,75200,5.3,3506,87.91,0,0,0,0,0,0,0,0,0
NSRIT University,NSRIT,Semester 2,Building LLM Applications,8874b64282db42748d71b9940316db8d,NSRIT Batch-1,S-001,1,80,12,65,81.25,210,3316,16800,19.74,2722,82.09,18,71,88.75,52,380,4160,9.13,82,21.58
NSRIT University,NSRIT,Semester 2,Building Rest APIs with Flask,a8f81e0c22c341e6b98ace7552d8e2c7,NSRIT Batch-1,S-001,1,80,6,48,60,75,1550,6000,25.83,1355,87.42,0,0,0,0,0,0,0,0,0
NSRIT University,NSRIT,Semester 2,Communicative English Foundation- I,968bccdcf5e04348af889db506d49c9a,NSRIT Batch-1,S-001,1,80,7,79,98.75,141,9080,11280,80.5,7461,82.17,0,0,0,0,0,0,0,0,0
NSRIT University,NSRIT,Semester 2,DBMS Fundamentals,a3aa84c2ac324ed581a9f050566521e9,NSRIT Batch-1,S-001,1,80,4,56,70,80,2418,6400,37.78,2065,85.4,0,0,0,0,0,0,0,0,0
NSRIT University,NSRIT,Semester 2,English Course,d9df50be3148426fbd6295065ce633a8,NSRIT Batch-1,S-001,1,80,8,79,98.75,81,5368,6480,82.84,4456,83.01,0,0,0,0,0,0,0,0,0
NSRIT University,NSRIT,Semester 2,Introduction to Databases,25c1a72c216e47e19bc6b2f16c66e0ca,NSRIT Batch-1,S-001,1,80,23,80,100,525,14959,42000,35.62,12656,84.6,17,79,98.75,208,7894,16640,47.44,6705,84.94
NSRIT University,NSRIT,Semester 2,Introduction to React JS,40ab5ebd3def4fafadca3d39d921df1c,NSRIT Batch-1,S-001,1,80,8,1,1.25,254,0,20320,0,0,0,9,0,0,169,650,13520,4.81,234,36
NSRIT University,NSRIT,Semester 2,JS Essentials,7e0446da981d4faab02df4dc605dba66,NSRIT Batch-1,S-001,1,80,4,75,93.75,720,22643,57600,39.31,19619,86.64,5,76,95,98,3770,7840,48.09,3308,87.75
NSRIT University,NSRIT,Semester 2,MongoDB,dd6794ae52064bb4af26efdacd3668fd,NSRIT Batch-1,S-001,1,80,6,70,87.5,110,3352,8800,38.09,2776,82.82,0,0,0,0,0,0,0,0,0
NSRIT University,NSRIT,Semester 2,NIAT - DSA,e216af3ebcd04dee9c4f67e7502ecba3,NSRIT Batch-1,S-001,1,80,39,78,97.5,376,5959,30080,19.81,4746,79.64,38,80,100,99,2396,7920,30.25,1890,78.88
NSRIT University,NSRIT,Semester 2,Node JS,d82d6905669442c48c0cbd2c887c1b53,NSRIT Batch-1,S-001,1,80,7,53,66.25,200,3202,16000,20.01,2757,86.1,11,65,81.25,49,532,3920,13.57,281,52.82
NSRIT University,NSRIT,Semester 2,Numerical Ability,0bbea1fb25bc402db0d472112198d5da,NSRIT Batch-1,S-001,1,80,19,80,100,625,0,50000,0,0,0,0,0,0,0,0,0,0,0,0
Noida International University,Noida International University,Semester 1,Build Your Own Dynamic Web Application,c0d9b35787a741e2985faffaef636499,Noida International University Batch -1,S-001,4,83,20,55,66.27,460,1134,38180,2.97,1028,90.65,23,42,50.6,111,431,9213,4.68,145,33.64
Noida International University,Noida International University,Semester 1,Build Your Own Dynamic Web Application,c0d9b35787a741e2985faffaef636499,Noida International University Batch -1,S-002,4,82,17,65,79.27,380,2045,31160,6.56,1836,89.78,21,55,67.07,99,890,8118,10.96,521,58.54
Noida International University,Noida International University,Semester 1,Build Your Own Dynamic Web Application,c0d9b35787a741e2985faffaef636499,Noida International University Batch -1,S-003,4,81,14,55,67.9,320,1940,25920,7.48,1784,91.96,21,56,69.14,104,935,8424,11.1,612,65.45
Noida International University,Noida International University,Semester 1,Build Your Own Dynamic Web Application,c0d9b35787a741e2985faffaef636499,Noida International University Batch -1,S-004,4,84,11,53,63.1,260,520,21840,2.38,472,90.77,16,49,58.33,78,646,6552,9.86,416,64.4
Noida International University,Noida International University,Semester 1,Build Your Own Responsive Website,62e43c70ee744afe8d1c26ca9c22947a,Noida International University Batch -1,S-001,4,83,19,71,85.54,379,0,31457,0,0,0,18,74,89.16,33,1298,2739,47.39,944,72.73
Noida International University,Noida International University,Semester 1,Build Your Own Responsive Website,62e43c70ee744afe8d1c26ca9c22947a,Noida International University Batch -1,S-002,4,82,17,75,91.46,339,20,27798,0.07,15,75,16,78,95.12,33,1481,2706,54.73,1138,76.84
Noida International University,Noida International University,Semester 1,Build Your Own Responsive Website,62e43c70ee744afe8d1c26ca9c22947a,Noida International University Batch -1,S-003,4,81,20,74,91.36,399,0,32319,0,0,0,19,78,96.3,31,1319,2511,52.53,970,73.54
Noida International University,Noida International University,Semester 1,Build Your Own Responsive Website,62e43c70ee744afe8d1c26ca9c22947a,Noida International University Batch -1,S-004,4,84,17,77,91.67,339,0,28476,0,0,0,16,78,92.86,31,1421,2604,54.57,1085,76.35
Noida International University,Noida International University,Semester 1,Build Your Own Static Website,6d41f35076d543379be03fe0b26b1b26,Noida International University Batch -1,S-001,4,83,25,79,95.18,469,146,38927,0.38,129,88.36,27,79,95.18,70,3683,5810,63.39,3125,84.85
Noida International University,Noida International University,Semester 1,Build Your Own Static Website,6d41f35076d543379be03fe0b26b1b26,Noida International University Batch -1,S-002,4,82,25,79,96.34,475,195,38950,0.5,185,94.87,23,81,98.78,57,3011,4674,64.42,2490,82.7
Noida International University,Noida International University,Semester 1,Build Your Own Static Website,6d41f35076d543379be03fe0b26b1b26,Noida International University Batch -1,S-003,4,81,25,80,98.77,479,162,38799,0.42,146,90.12,22,80,98.77,51,3147,4131,76.18,2736,86.94
Noida International University,Noida International University,Semester 1,Build Your Own Static Website,6d41f35076d543379be03fe0b26b1b26,Noida International University Batch -1,S-004,4,84,25,80,95.24,457,369,38388,0.96,354,95.93,21,81,96.43,51,2890,4284,67.46,2599,89.93
Noida International University,Noida International University,Semester 1,Communicative English Foundation- I,968bccdcf5e04348af889db506d49c9a,Noida International University Batch -1,S-001,4,83,25,78,93.98,265,0,21995,0,0,0,0,0,0,0,0,0,0,0,0
Noida International University,Noida International University,Semester 1,Communicative English Foundation- I,968bccdcf5e04348af889db506d49c9a,Noida International University Batch -1,S-002,4,82,18,80,97.56,244,51,20008,0.25,42,82.35,0,0,0,0,0,0,0,0,0
Noida International University,Noida International University,Semester 1,Communicative English Foundation- I,968bccdcf5e04348af889db506d49c9a,Noida International University Batch -1,S-003,4,81,19,79,97.53,212,185,17172,1.08,121,65.41,0,0,0,0,0,0,0,0,0
Noida International University,Noida International University,Semester 1,Communicative English Foundation- I,968bccdcf5e04348af889db506d49c9a,Noida International University Batch -1,S-004,4,84,14,81,96.43,164,28,13776,0.2,20,71.43,0,0,0,0,0,0,0,0,0
Noida International University,Noida International University,Semester 1,English Course,5a1f5d5af5f441caa9bb6810e2dd592b,Noida International University Batch -1,S-001,4,83,19,73,87.95,84,0,6972,0,0,0,0,0,0,0,0,0,0,0,0
Noida International University,Noida International University,Semester 1,English Course,5a1f5d5af5f441caa9bb6810e2dd592b,Noida International University Batch -1,S-002,4,82,14,79,96.34,60,0,4920,0,0,0,0,0,0,0,0,0,0,0,0
Noida International University,Noida International University,Semester 1,English Course,5a1f5d5af5f441caa9bb6810e2dd592b,Noida International University Batch -1,S-003,4,81,14,78,96.3,60,38,4860,0.78,29,76.32,0,0,0,0,0,0,0,0,0
Noida International University,Noida International University,Semester 1,English Course,5a1f5d5af5f441caa9bb6810e2dd592b,Noida International University Batch -1,S-004,4,84,13,81,96.43,63,6,5292,0.11,4,66.67,0,0,0,0,0,0,0,0,0
Noida International University,Noida International University,Semester 1,Generative AI,b9811b34585b47e0a0be65f1081a74f2,Noida International University Batch -1,S-001,4,83,16,77,92.77,179,113,14857,0.76,105,92.92,3,49,59.04,8,97,664,14.61,17,17.53
Noida International University,Noida International University,Semester 1,Generative AI,b9811b34585b47e0a0be65f1081a74f2,Noida International University Batch -1,S-002,4,82,15,77,93.9,149,20,12218,0.16,17,85,2,45,54.88,5,87,410,21.22,15,17.24
Noida International University,Noida International University,Semester 1,Generative AI,b9811b34585b47e0a0be65f1081a74f2,Noida International University Batch -1,S-003,4,81,18,77,95.06,193,35,15633,0.22,32,91.43,3,34,41.98,6,143,486,29.42,28,19.58
Noida International University,Noida International University,Semester 1,Generative AI,b9811b34585b47e0a0be65f1081a74f2,Noida International University Batch -1,S-004,4,84,17,80,95.24,199,15,16716,0.09,13,86.67,3,53,63.1,8,142,672,21.13,60,42.25
Noida International University,Noida International University,Semester 1,Math For Computer Science,70850c6b459c4134a16c3e42d46eb794,Noida International University Batch -1,S-001,4,83,33,79,95.18,484,211,40172,0.53,192,91,0,0,0,0,0,0,0,0,0
Noida International University,Noida International University,Semester 1,Math For Computer Science,70850c6b459c4134a16c3e42d46eb794,Noida International University Batch -1,S-002,4,82,25,81,98.78,367,178,30094,0.59,169,94.94,0,0,0,0,0,0,0,0,0
Noida International University,Noida International University,Semester 1,Math For Computer Science,70850c6b459c4134a16c3e42d46eb794,Noida International University Batch -1,S-003,4,81,28,79,97.53,414,0,33534,0,0,0,0,0,0,0,0,0,0,0,0
Noida International University,Noida International University,Semester 1,Math For Computer Science,70850c6b459c4134a16c3e42d46eb794,Noida International University Batch -1,S-004,4,84,33,81,96.43,488,0,40992,0,0,0,0,0,0,0,0,0,0,0,0
Noida International University,Noida International University,Semester 1,Modern Responsive Web Design,1d571a66be1e49cda17f5b3b22d6d751,Noida International University Batch -1,S-001,4,83,30,55,66.27,680,220,56440,0.39,191,86.82,28,49,59.04,51,536,4233,12.66,314,58.58
Noida International University,Noida International University,Semester 1,Modern Responsive Web Design,1d571a66be1e49cda17f5b3b22d6d751,Noida International University Batch -1,S-002,4,82,24,57,69.51,560,726,45920,1.58,633,87.19,23,60,73.17,41,794,3362,23.62,518,65.24
Noida International University,Noida International University,Semester 1,Modern Responsive Web Design,1d571a66be1e49cda17f5b3b22d6d751,Noida International University Batch -1,S-003,4,81,24,51,62.96,540,241,43740,0.55,197,81.74,23,56,69.14,42,707,3402,20.78,471,66.62
Noida International University,Noida International University,Semester 1,Modern Responsive Web Design,1d571a66be1e49cda17f5b3b22d6d751,Noida International University Batch -1,S-004,4,84,24,57,67.86,560,21,47040,0.04,16,76.19,23,61,72.62,40,942,3360,28.04,650,69
Noida International University,Noida International University,Semester 1,Programming Foundations,c6008f8dcd914843bb3fb75d4beca046,Noida International University Batch -1,S-001,4,83,58,79,95.18,1042,451,86486,0.52,375,83.15,75,80,96.39,753,19120,62499,30.59,17257,90.26
Noida International University,Noida International University,Semester 1,Programming Foundations,c6008f8dcd914843bb3fb75d4beca046,Noida International University Batch -1,S-002,4,82,49,81,98.78,908,1642,74456,2.21,1124,68.45,63,81,98.78,656,24861,53792,46.22,23204,93.33
Noida International University,Noida International University,Semester 1,Programming Foundations,c6008f8dcd914843bb3fb75d4beca046,Noida International University Batch -1,S-003,4,81,50,80,98.77,921,444,74601,0.6,362,81.53,63,80,98.77,611,20501,49491,41.42,18872,92.05
Noida International University,Noida International University,Semester 1,Programming Foundations,c6008f8dcd914843bb3fb75d4beca046,Noida International University Batch -1,S-004,4,84,48,81,96.43,892,365,74928,0.49,289,79.18,64,81,96.43,661,27586,55524,49.68,25836,93.66
Noida International University,Noida International University,Semester 1,Quantitative Aptitude,97671af2f44f4eed978cd65d5c0c55c9,Noida International University Batch -1,S-001,4,83,36,78,93.98,720,107,59760,0.18,103,96.26,0,0,0,0,0,0,0,0,0
Noida International University,Noida International University,Semester 1,Quantitative Aptitude,97671af2f44f4eed978cd65d5c0c55c9,Noida International University Batch -1,S-002,4,82,37,80,97.56,755,200,61910,0.32,179,89.5,0,0,0,0,0,0,0,0,0
Noida International University,Noida International University,Semester 1,Quantitative Aptitude,97671af2f44f4eed978cd65d5c0c55c9,Noida International University Batch -1,S-003,4,81,36,79,97.53,715,14,57915,0.02,13,92.86,0,0,0,0,0,0,0,0,0
Noida International University,Noida International University,Semester 1,Quantitative Aptitude,97671af2f44f4eed978cd65d5c0c55c9,Noida International University Batch -1,S-004,4,84,36,79,94.05,715,501,60060,0.83,453,90.42,0,0,0,0,0,0,0,0,0
Noida International University,Noida International University,Semester 2,Building LLM Applications,8874b64282db42748d71b9940316db8d,Noida International University Batch -1,S-001,4,83,16,61,73.49,295,4240,24485,17.32,3721,87.76,18,63,75.9,49,121,4067,2.98,22,18.18
Noida International University,Noida International University,Semester 2,Building LLM Applications,8874b64282db42748d71b9940316db8d,Noida International University Batch -1,S-002,4,82,19,67,81.71,350,7165,28700,24.97,6214,86.73,20,67,81.71,57,225,4674,4.81,79,35.11
Noida International University,Noida International University,Semester 2,Building LLM Applications,8874b64282db42748d71b9940316db8d,Noida International University Batch -1,S-003,4,81,17,60,74.07,315,6293,25515,24.66,5577,88.62,17,66,81.48,45,163,3645,4.47,58,35.58
Noida International University,Noida International University,Semester 2,Building LLM Applications,8874b64282db42748d71b9940316db8d,Noida International University Batch -1,S-004,4,84,19,68,80.95,335,6715,28140,23.86,5960,88.76,19,60,71.43,50,206,4200,4.9,79,38.35
Noida International University,Noida International University,Semester 2,Building Rest APIs with Flask,a8f81e0c22c341e6b98ace7552d8e2c7,Noida International University Batch -1,S-001,4,83,5,56,67.47,65,2300,5395,42.63,2103,91.43,0,0,0,0,0,0,0,0,0
Noida International University,Noida International University,Semester 2,Building Rest APIs with Flask,a8f81e0c22c341e6b98ace7552d8e2c7,Noida International University Batch -1,S-002,4,82,4,57,69.51,50,2071,4100,50.51,1873,90.44,0,0,0,0,0,0,0,0,0
Noida International University,Noida International University,Semester 2,Building Rest APIs with Flask,a8f81e0c22c341e6b98ace7552d8e2c7,Noida International University Batch -1,S-003,4,81,4,49,60.49,50,1584,4050,39.11,1433,90.47,0,0,0,0,0,0,0,0,0
Noida International University,Noida International University,Semester 2,Building Rest APIs with Flask,a8f81e0c22c341e6b98ace7552d8e2c7,Noida International University Batch -1,S-004,4,84,4,56,66.67,50,1888,4200,44.95,1733,91.79,0,0,0,0,0,0,0,0,0
Noida International University,Noida International University,Semester 2,Communicative English Advanced,bfd0a2efeb934e4bbc1c9acac895d6a4,Noida International University Batch -1,S-001,4,83,1,6,7.23,15,97,1245,7.79,74,76.29,0,0,0,0,0,0,0,0,0
Noida International University,Noida International University,Semester 2,Communicative English Advanced,bfd0a2efeb934e4bbc1c9acac895d6a4,Noida International University Batch -1,S-002,4,82,2,11,13.41,30,312,2460,12.68,182,58.33,0,0,0,0,0,0,0,0,0
Noida International University,Noida International University,Semester 2,Communicative English Advanced,bfd0a2efeb934e4bbc1c9acac895d6a4,Noida International University Batch -1,S-003,4,81,2,12,14.81,30,213,2430,8.77,119,55.87,0,0,0,0,0,0,0,0,0
Noida International University,Noida International University,Semester 2,Communicative English Advanced,bfd0a2efeb934e4bbc1c9acac895d6a4,Noida International University Batch -1,S-004,4,84,2,1,1.19,30,32,2520,1.27,30,93.75,0,0,0,0,0,0,0,0,0
Noida International University,Noida International University,Semester 2,Communicative English Foundation- I,968bccdcf5e04348af889db506d49c9a,Noida International University Batch -1,S-001,4,83,7,63,75.9,138,4379,11454,38.23,3846,87.83,0,0,0,0,0,0,0,0,0
Noida International University,Noida International University,Semester 2,Communicative English Foundation- I,968bccdcf5e04348af889db506d49c9a,Noida International University Batch -1,S-002,4,82,8,70,85.37,153,5257,12546,41.9,4443,84.52,0,0,0,0,0,0,0,0,0
Noida International University,Noida International University,Semester 2,Communicative English Foundation- I,968bccdcf5e04348af889db506d49c9a,Noida International University Batch -1,S-003,4,81,9,64,79.01,162,5100,13122,38.87,4406,86.39,0,0,0,0,0,0,0,0,0
Noida International University,Noida International University,Semester 2,Communicative English Foundation- I,968bccdcf5e04348af889db506d49c9a,Noida International University Batch -1,S-004,4,84,9,70,83.33,168,4521,14112,32.04,3908,86.44,0,0,0,0,0,0,0,0,0
Noida International University,Noida International University,Semester 2,DBMS Fundamentals,a3aa84c2ac324ed581a9f050566521e9,Noida International University Batch -1,S-001,4,83,12,64,77.11,240,4258,19920,21.38,3690,86.66,0,0,0,0,0,0,0,0,0
Noida International University,Noida International University,Semester 2,DBMS Fundamentals,a3aa84c2ac324ed581a9f050566521e9,Noida International University Batch -1,S-002,4,82,8,67,81.71,160,4270,13120,32.55,3729,87.33,0,0,0,0,0,0,0,0,0
Noida International University,Noida International University,Semester 2,DBMS Fundamentals,a3aa84c2ac324ed581a9f050566521e9,Noida International University Batch -1,S-003,4,81,6,57,70.37,120,3401,9720,34.99,3051,89.71,0,0,0,0,0,0,0,0,0
Noida International University,Noida International University,Semester 2,DBMS Fundamentals,a3aa84c2ac324ed581a9f050566521e9,Noida International University Batch -1,S-004,4,84,7,67,79.76,140,4643,11760,39.48,4162,89.64,0,0,0,0,0,0,0,0,0
